,순번,개봉연도,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,장르,등급,영화구분
175,176,2019,파비안느에 관한 진실,고레에다 히로카즈,(주)티캐스트,2019-12-05,프랑스,109,69455900,40647,드라마,12세이상관람가,독립/예술영화
176,177,2019,주전장,미키 데자키,(주)시네마달,2019-07-25,미국,56,35376040,39980,다큐멘터리,전체관람가,독립/예술영화
177,178,2019,몬스터 파크,안드레스 코투리어,(주)박수엔터테인먼트,2019-01-23,영국,344,70120260,38262,애니메이션,전체관람가,독립/예술영화
178,179,2019,메기,이옥섭,"(주)엣나인필름,CGV아트하우스",2019-09-26,한국,155,67503110,38108,미스터리,15세이상관람가,독립/예술영화
179,180,2019,프란치스코 교황 : 맨 오브 히스 워드,빔 벤더스,"㈜영화사 백두대간,영화사 풀",2019-11-21,이탈리아,54,67088000,37282,다큐멘터리,전체관람가,독립/예술영화
180,181,2019,드래곤볼 슈퍼: 브로리,나가미네 타츠야,(주)이수C&E,2019-02-14,일본,202,43189500,35869,애니메이션,전체관람가,일반영화
181,182,2019,안도 타다오,미즈노 시게노리,(주)영화사 진진,2019-04-25,일본,49,64089960,34747,다큐멘터리,전체관람가,독립/예술영화
182,183,2019,아이리시맨,마틴 스코세이지,판씨네마(주),2019-11-20,미국,68,60414320,34723,범죄,청소년관람불가,독립/예술영화
183,184,2019,빠삐용,마이클 노어,(주)드림팩트엔터테인먼트,2019-02-27,미국,191,60294280,34638,범죄,15세이상관람가,독립/예술영화
185,186,2019,너를 만난 여름,장적사,"오드,(주)홈초이스",2019-10-16,중국,174,34371000,31888,드라마,12세이상관람가,독립/예술영화
186,187,2019,100일 동안 100가지로 100퍼센트 행복찾기,플로리안 데이비드 핏츠,(주)영화사 진진,2019-09-12,독일,37,59655820,31866,코미디,15세이상관람가,독립/예술영화
187,188,2019,썬키스 패밀리,김지혜,메가박스중앙(주)플러스엠,2019-03-27,한국,417,61393310,31742,가족,15세이상관람가,일반영화
188,189,2019,서스페리아,루카 구아다니노,(주)홈초이스,2019-05-16,이탈리아,257,57574860,31618,공포(호러),청소년관람불가,독립/예술영화
189,190,2019,신밧드와 마법 양탄자,카스텐 킬러리치,(주)박수엔터테인먼트,2019-02-13,덴마크,258,60627100,30534,애니메이션,전체관람가,일반영화
190,191,2019,더 길티,구스타브 몰러,(주)팝엔터테인먼트,2019-03-27,덴마크,108,61819890,30110,스릴러,12세이상관람가,독립/예술영화
191,192,2019,북클럽,빌 홀더먼,(주)영화사 진진,2019-06-20,미국,73,61177160,29453,코미디,15세이상관람가,독립/예술영화
192,193,2019,왕이 될 아이,조 코니쉬,이십세기폭스코리아(주),2019-01-16,미국,264,57963900,29236,어드벤처,전체관람가,일반영화
193,194,2019,"다시, 봄",정용주,(주)스마일이엔티,2019-04-17,한국,360,48610800,29048,드라마,12세이상관람가,독립/예술영화
194,195,2019,캐리tv 러브콘서트 더 무비,"정귀호,이민환,석진욱",롯데컬처웍스(주)롯데엔터테인먼트,2019-08-07,한국,155,48029220,28679,공연,전체관람가,일반영화
195,196,2019,플레이모빌: 더 무비,리노 디살보,(주)올스타엔터테인먼트,2019-09-11,캐나다,295,47535240,28520,애니메이션,전체관람가,독립/예술영화
196,197,2019,대통령의 7시간,이상호,"(주)씨네포트,주식회사 마운틴픽쳐스",2019-11-14,한국,84,51596470,28380,다큐멘터리,12세이상관람가,독립/예술영화
197,198,2019,누구나 아는 비밀,아쉬가르 파라디,"오드,(주)티캐스트",2019-08-01,스페인,52,24370520,28258,드라마,15세이상관람가,독립/예술영화
199,200,2019,콜드 워,파벨 파블리코브스키,아이 엠,2019-02-07,폴란드,65,52785400,26784,멜로/로맨스,15세이상관람가,독립/예술영화
200,201,2019,블라인드 멜로디,스리람 라그하반,찬란,2019-08-28,인도,151,47781320,25833,스릴러,15세이상관람가,독립/예술영화
202,203,2019,판소리 복서,정혁기,CGV아트하우스,2019-10-09,한국,345,40874000,25739,코미디,12세이상관람가,독립/예술영화
203,204,2019,정글북: 마법 원정대,막심 파디브,(주)박수엔터테인먼트,2019-03-21,러시아,372,47805080,25419,애니메이션,전체관람가,일반영화
204,205,2019,러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,사카이 카즈오,(주)애니플러스,2019-02-14,일본,66,48693920,25109,애니메이션,전체관람가,일반영화
205,206,2019,"미안해요, 리키",켄 로치,(주)영화사 진진,2019-12-19,프랑스,69,44147760,24960,드라마,12세이상관람가,독립/예술영화
206,207,2019,모험왕 블링키,딘 테일러,(주)라이크콘텐츠,2019-02-20,호주,226,51368170,24787,애니메이션,전체관람가,일반영화
207,208,2019,칠드런 액트,리차드 이어,(주)홈초이스,2019-07-04,영국,61,46094660,23933,드라마,12세이상관람가,독립/예술영화
208,209,2019,얼굴없는 보스,"송창용,송경용","(주)좋은 하늘,(주)박수엔터테인먼트",2019-11-21,한국,293,44904840,23711,액션,15세이상관람가,일반영화
210,211,2019,이타미 준의 바다,정다운,(주)영화사 진진,2019-08-15,한국,57,45865490,23302,다큐멘터리,전체관람가,독립/예술영화
211,212,2019,굿 라이어,빌 콘돈,워너브러더스 코리아(주),2019-12-05,미국,324,41037630,23262,스릴러,15세이상관람가,일반영화
212,213,2019,노무현과 바보들,김재희,"오키넷,(주)라이크콘텐츠",2019-04-18,한국,366,44082770,23133,다큐멘터리,12세이상관람가,독립/예술영화
213,214,2019,철벽선생,츠키카와 쇼,(주)미디어캐슬,2019-03-14,일본,182,44661660,22562,멜로/로맨스,12세이상관람가,독립/예술영화
215,216,2019,숲속왕국의 꿀벌 여왕,"아르나드 부롱,안톤 크링스",(주)팝엔터테인먼트,2019-03-14,프랑스,372,41546520,21732,애니메이션,전체관람가,독립/예술영화
217,218,2019,잃어버린 세계를 찾아서,크리스 버틀러,(주)이수C&E,2019-10-09,미국,279,43549620,21252,애니메이션,전체관람가,일반영화
218,219,2019,리노,라파엘 리바스,(주)스톰픽쳐스코리아,2019-03-07,브라질,322,40982970,20513,애니메이션,전체관람가,독립/예술영화
219,220,2019,결혼 이야기,노아 바움백,판씨네마(주),2019-11-27,영국,83,38933040,20114,멜로/로맨스,15세이상관람가,독립/예술영화
220,221,2019,미드 90,조나 힐,"오드,(주)홈초이스",2019-09-25,미국,107,41519940,20069,드라마,청소년관람불가,독립/예술영화
221,222,2019,나의 히어로 아카데미아 더 무비: 두 명의 히어로,나가사키 켄지,(주)리틀빅픽쳐스,2019-05-16,일본,85,46050000,19917,애니메이션,전체관람가,일반영화
222,223,2019,더 킹: 헨리 5세,데이비드 미쇼,판씨네마(주),2019-10-23,네덜란드,146,37463400,19503,드라마,청소년관람불가,독립/예술영화
223,224,2019,물의 기억,진재운,롯데컬처웍스(주)롯데엔터테인먼트,2019-05-15,한국,108,40284300,19484,다큐멘터리,전체관람가,독립/예술영화
224,225,2019,지구공룡대탐험,데이빗 크렌츠,와이드 릴리즈(주),2019-08-15,미국,265,40231710,19419,애니메이션,전체관람가,독립/예술영화
225,226,2019,뱅드림! 필름 라이브,우메츠 토모미,(주)애니플러스,2019-09-26,일본,78,36520010,19264,애니메이션,전체관람가,일반영화
226,227,2019,레토,키릴 세레브렌니코프,"(주)엣나인필름,플레이리스트(주)",2019-01-03,러시아,112,35823060,19221,드라마,15세이상관람가,독립/예술영화
227,228,2019,미스 스티븐스,줄리아 하트,(주)티캐스트,2019-05-02,미국,64,38901450,18652,드라마,12세이상관람가,독립/예술영화
228,229,2019,어제 일은 모두 괜찮아,이성한,(주)삼백상회,2019-11-21,한국,87,37686660,17756,드라마,15세이상관람가,독립/예술영화
229,230,2019,유랑지구,프란트 궈,(주)키다리이엔티,2019-04-18,중국,178,35893730,17637,SF,12세이상관람가,독립/예술영화
230,231,2019,경계선,알리 아바시,(주)제이앤씨미디어그룹,2019-10-24,스웨덴,48,38676620,17462,판타지,청소년관람불가,독립/예술영화
231,232,2019,빌리어네어 보이즈클럽,제임스 콕스,"(주)키다리이엔티,플레이리스트(주)",2019-01-10,미국,166,36419640,17410,드라마,15세이상관람가,일반영화
232,233,2019,프렌즈: 둥지탈출,"크리스찬 하스,안드레아 블록",(주)박수엔터테인먼트,2019-05-01,독일,184,33952780,16955,애니메이션,전체관람가,일반영화
233,234,2019,"고흐, 영원의 문에서",줄리언 슈나벨,(주)팝엔터테인먼트,2019-12-26,미국,68,35261990,16691,드라마,12세이상관람가,독립/예술영화
234,235,2019,두 교황,페르난도 메이렐레스,판씨네마(주),2019-12-11,미국,66,33705130,16427,드라마,12세이상관람가,독립/예술영화
235,236,2019,김군,강상우,영화사 풀,2019-05-23,한국,73,36329750,16324,다큐멘터리,12세이상관람가,독립/예술영화
236,237,2019,호크니,랜달 라이트,"그린나래미디어(주),(주)키다리이엔티",2019-08-08,영국,44,37245780,16070,다큐멘터리,12세이상관람가,독립/예술영화
237,238,2019,마왕의 딸 이리샤,장형윤,"(주)싸이더스,(주)삼백상회",2019-09-26,한국,314,35310180,15894,애니메이션,전체관람가,독립/예술영화
238,239,2019,극장판 샤이닝스타:새로운 루나퀸의 탄생!,"박일호,정지훈,이승호",(주)리틀빅픽쳐스,2019-07-18,한국,117,33242380,15785,애니메이션,전체관람가,일반영화
239,240,2019,행복한 라짜로,알리체 로르와커,주식회사 슈아픽처스,2019-06-20,이탈리아,35,32808500,15762,드라마,12세이상관람가,독립/예술영화
240,241,2019,와일드 로즈,톰 하퍼,판씨네마(주),2019-10-17,영국,152,36572280,15650,드라마,15세이상관람가,독립/예술영화
241,242,2019,킹 오브 프리즘 -샤이니 세븐 스타즈-,히시다 마사카즈,동우에이앤이(주),2019-03-07,일본,43,31809670,15597,애니메이션,12세이상관람가,일반영화
242,243,2019,라라와 움직이는 비밀의 숲,왕운비,(주)박수엔터테인먼트,2019-08-22,중국,237,35954560,15484,애니메이션,전체관람가,일반영화
243,244,2019,파리의 딜릴리,미셸 오슬로,오드,2019-05-29,프랑스,36,31203140,15440,애니메이션,전체관람가,독립/예술영화
244,245,2019,조,드레이크 도리머스,(주)팝엔터테인먼트,2019-07-11,미국,69,28609300,15429,멜로/로맨스,15세이상관람가,독립/예술영화
245,246,2019,헤로니모,전후석,커넥트픽쳐스(주),2019-11-21,한국,68,33324500,15140,다큐멘터리,전체관람가,독립/예술영화
246,247,2019,크리드2,스티븐 카플 주니어,워너브러더스 코리아(주),2019-02-21,미국,298,33125790,15023,액션,12세이상관람가,일반영화
247,248,2019,이케아 옷장에서 시작된 특별난 여행,켄 스콧,(주)스마일이엔티,2019-07-18,프랑스,71,31301840,15019,드라마,12세이상관람가,독립/예술영화
248,249,2019,프렌드 존,차야놉 분프라콥,(주)디스테이션,2019-10-30,태국,104,30463160,14991,멜로/로맨스,12세이상관람가,독립/예술영화
249,250,2019,삽질,김병기,(주)엣나인필름,2019-11-14,한국,171,30281860,14934,다큐멘터리,12세이상관람가,독립/예술영화
250,251,2019,돈 워리,구스 반 산트,"그린나래미디어(주),(주)다날엔터테인먼트",2019-07-25,미국,55,30493800,14684,드라마,15세이상관람가,독립/예술영화
251,252,2019,아픈 만큼 사랑한다,임준현,(주)드림팩트엔터테인먼트,2019-04-03,한국,121,30682780,14682,다큐멘터리,전체관람가,독립/예술영화
252,253,2019,카센타,하윤재,(주)트리플픽쳐스,2019-11-27,한국,138,31250440,14659,범죄,15세이상관람가,독립/예술영화
253,254,2019,시민 노무현,백재호,(주)삼백상회,2019-05-23,한국,174,33493630,14500,다큐멘터리,12세이상관람가,독립/예술영화
254,255,2019,모리스,제임스 아이보리,알토미디어(주),2019-11-07,영국,50,35911140,14484,드라마,15세이상관람가,독립/예술영화
255,256,2019,아사코,하마구치 류스케,(주)이수C&E,2019-03-14,일본,167,29920640,14441,드라마,12세이상관람가,독립/예술영화
256,257,2019,수영장으로 간 남자들,질 를르슈,(주)엣나인필름,2019-07-18,프랑스,79,31441670,14285,코미디,15세이상관람가,독립/예술영화
257,258,2019,양지의 그녀,미키 타카히로,(주)영화사오원,2019-03-21,일본,134,31208020,14224,멜로/로맨스,12세이상관람가,독립/예술영화
258,259,2019,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,히시다 마사카즈,동우에이앤이(주),2019-05-30,일본,30,27671310,13993,애니메이션,15세이상관람가,일반영화
259,260,2019,체크 히어로,"앤더스 마테센,토르비욘 크리스토퍼센",예지림엔터테인먼트,2019-10-23,덴마크,221,30047360,13951,애니메이션,전체관람가,독립/예술영화
260,261,2019,뷰티풀 보이,펠릭스 반 그뢰닝엔,(주)이수C&E,2019-09-19,미국,130,17832980,13906,드라마,15세이상관람가,독립/예술영화
261,262,2019,극장판 타오르지마 버스터-블랙어썰트의 귀환,조영광,(주)이수C&E,2019-12-05,한국,259,28441440,13587,코미디,전체관람가,독립/예술영화
262,263,2019,버티고,전계수,(주)트리플픽쳐스,2019-10-16,한국,298,27012390,13567,드라마,15세이상관람가,독립/예술영화
263,264,2019,키코리키: 시간여행,데니스 체르노프,(주)박수엔터테인먼트,2019-04-10,러시아,292,26045040,13222,애니메이션,전체관람가,일반영화
264,265,2019,벤 이즈 백,피터 헤지스,(주)팝엔터테인먼트,2019-05-09,미국,78,27215720,13192,드라마,15세이상관람가,독립/예술영화
265,266,2019,오피셜 시크릿,개빈 후드,(주)팬엔터테인먼트,2019-11-27,영국,153,26696070,13163,스릴러,15세이상관람가,독립/예술영화
267,268,2019,언더 더 씨2,에반 트라멜,이언픽쳐스,2019-05-23,미국,269,25580970,13086,애니메이션,전체관람가,일반영화
268,269,2019,별의 정원,원종식,예지림엔터테인먼트,2019-07-04,한국,210,20893740,12953,애니메이션,전체관람가,독립/예술영화
270,271,2019,옷코는 초등학생 사장님!,코사카 키타로,(주)트리플픽쳐스,2019-02-27,일본,155,22966500,12611,애니메이션,전체관람가,독립/예술영화
271,272,2019,슈퍼 햄찌,주나 테나,와이드 릴리즈(주),2019-09-26,핀란드,209,22875400,12493,애니메이션,전체관람가,일반영화
272,273,2019,아스테릭스: 마법 물약의 비밀,"루이 클리시,알렉상드르 아스티에",(주)박수엔터테인먼트,2019-12-12,프랑스,166,23281420,12470,애니메이션,전체관람가,일반영화
273,274,2019,나의 작은 시인에게,사라 코랑겔로,(주)엣나인필름,2019-04-04,미국,46,27115800,12385,드라마,15세이상관람가,독립/예술영화
274,275,2019,피터팬: 후크 선장과 결투의 날,찬드라세카란,(주)팝엔터테인먼트,2019-05-30,아일랜드,129,16308210,12220,애니메이션,전체관람가,일반영화
275,276,2019,출동! 도토리 구조대,로스 베노커,(주)디스테이션,2019-03-28,미국,260,24285360,11676,애니메이션,전체관람가,독립/예술영화
276,277,2019,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,마스이 소이치,(주)애니플러스,2019-08-22,일본,46,25739180,11486,애니메이션,12세이상관람가,일반영화
277,278,2019,살인마 잭의 집,라스 폰 트리에,(주)엣나인필름,2019-02-21,덴마크,68,20322070,11393,드라마,청소년관람불가,독립/예술영화
278,279,2019,수상한 이웃,이상훈,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",2019-10-09,한국,182,47531000,11341,코미디,12세이상관람가,독립/예술영화
279,280,2019,오션스: 문어구출대작전,헤 질리,와이드 릴리즈(주),2019-10-03,중국,191,23274440,11055,애니메이션,전체관람가,일반영화
280,281,2019,꼬마 물고기 이자벨: 바다 대모험,사샤 버로우,와이드 릴리즈(주),2019-07-18,미국,121,19897980,10998,애니메이션,전체관람가,독립/예술영화
281,282,2019,디어 마이 프렌드,피터 허칭스,(주)팝엔터테인먼트,2019-10-09,미국,136,21749340,10969,드라마,12세이상관람가,독립/예술영화
282,283,2019,룩 어웨이,아사프 베른슈타인,(주)드림팩트엔터테인먼트,2019-08-21,캐나다,50,21953720,10896,공포(호러),15세이상관람가,독립/예술영화
283,284,2019,더 컨덕터,마리아 피터즈,(주)라이크콘텐츠,2019-11-14,네덜란드,35,23273230,10774,드라마,12세이상관람가,독립/예술영화
284,285,2019,시크릿 슈퍼스타,애드바이트 찬단,(주)넥스트엔터테인먼트월드(NEW),2019-10-24,인도,112,19680980,10758,코미디,12세이상관람가,독립/예술영화
285,286,2019,쓰리 세컨즈,안톤 메거딕체브,(주)삼백상회,2019-06-20,러시아,183,20539960,10659,드라마,12세이상관람가,일반영화
286,287,2019,비뚤어진 집,질스 파겟-브레너,(주)팝엔터테인먼트,2019-09-19,영국,135,21409500,10639,범죄,15세이상관람가,독립/예술영화
287,288,2019,해피타임 스파이,브라이언 핸슨,(주)제이앤씨미디어그룹,2019-05-23,미국,60,20472240,10625,코미디,청소년관람불가,독립/예술영화
288,289,2019,퍼스트 리폼드,폴 슈레이더,(주)올스타엔터테인먼트,2019-04-11,미국,54,20510480,10605,드라마,15세이상관람가,독립/예술영화
290,291,2019,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,히시다 마사카즈,동우에이앤이(주),2019-05-02,일본,34,19051000,10423,애니메이션,12세이상관람가,일반영화
291,292,2019,폴라로이드,라스 클리브버그,(주)이수C&E,2019-06-06,미국,141,18762430,10359,공포(호러),15세이상관람가,일반영화
292,293,2019,어쩌다 룸메이트,소륜,(주)키다리이엔티,2019-11-13,중국,135,19474290,10293,멜로/로맨스,12세이상관람가,독립/예술영화
293,294,2019,수상한 교수,웨인 로버츠,(주)제이앤씨미디어그룹,2019-08-15,미국,105,21109200,10206,코미디,15세이상관람가,독립/예술영화
294,295,2019,난폭한 기록,하원준,(주)케이티알파,2019-07-11,한국,152,18767570,10153,범죄,청소년관람불가,독립/예술영화
297,298,2019,신문기자,후지이 미치히토,"(주)팝엔터테인먼트,주식회사 더쿱",2019-10-17,일본,128,18509080,10050,드라마,12세이상관람가,독립/예술영화
298,299,2019,사랑은 비가 갠 뒤처럼,나가이 아키라,(주)디스테이션,2019-02-07,일본,100,18336560,10046,드라마,전체관람가,독립/예술영화
299,300,2019,글로리아 벨,세바스찬 렐리오,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-06-06,미국,48,19013020,10021,드라마,15세이상관람가,독립/예술영화
300,301,2019,루스 베이더 긴즈버그 : 나는 반대한다,"벳시 웨스트,줄리 코헨",(주)영화사 진진,2019-03-28,미국,39,12575500,9974,다큐멘터리,전체관람가,독립/예술영화
301,302,2019,고양이 여행 리포트,미키 코이치로,아이 엠,2019-05-09,일본,76,19761900,9959,드라마,전체관람가,독립/예술영화
302,303,2019,집 이야기,박제범,CGV아트하우스,2019-11-28,한국,82,5847720,9901,드라마,12세이상관람가,독립/예술영화
303,304,2019,북간도의 십자가,반태경,"(재)CBS,주식회사 마운틴픽쳐스",2019-10-17,한국,123,16522400,9859,다큐멘터리,전체관람가,독립/예술영화
304,305,2019,우먼 인 할리우드,톰 도나휴,(주)마노엔터테인먼트,2019-10-31,미국,40,17339500,9844,다큐멘터리,전체관람가,독립/예술영화
305,306,2019,아이언 자이언트,브래드 버드,(주)삼백상회,2019-10-09,미국,167,14319000,9802,애니메이션,전체관람가,독립/예술영화
307,308,2019,라플라스의 마녀,미이케 다카시,(주)영화사 빅,2019-05-09,일본,116,16193200,9666,미스터리,12세이상관람가,일반영화
308,309,2019,꼬마 자전거 스피디,마누엘 J. 가르시아,(주)박수엔터테인먼트,2019-10-17,스페인,318,14307800,9507,애니메이션,전체관람가,일반영화
309,310,2019,아틱,조 페나,"(주)영화특별시에스엠씨,(주)삼백상회",2019-03-27,아이슬란드,97,12096000,9503,드라마,12세이상관람가,독립/예술영화
311,312,2019,발명왕 볼트,증헌림,(주)박수엔터테인먼트,2019-09-19,중국,239,14711600,9382,어드벤처,전체관람가,일반영화
312,313,2019,쿵푸 보이,"라지브 칠라카,비나약 다스",(주)팝엔터테인먼트,2019-10-09,인도,222,15038960,9263,애니메이션,전체관람가,독립/예술영화
313,314,2019,리지,크레이그 맥닐,(주)팝엔터테인먼트,2019-01-10,미국,53,14930600,9203,범죄,청소년관람불가,독립/예술영화
314,315,2019,러브리스,안드레이 즈비아긴체프,그린나래미디어(주),2019-04-18,러시아,47,14659720,8978,드라마,15세이상관람가,독립/예술영화
315,316,2019,뷰티플 마인드,"류장하,손미",롯데컬처웍스(주)롯데엔터테인먼트,2019-04-18,한국,190,15925340,8910,다큐멘터리,전체관람가,독립/예술영화
316,317,2019,극장판 오소마츠 6쌍둥이,후지타 요이치,(주)리틀빅픽쳐스,2019-06-13,일본,65,14555780,8898,애니메이션,15세이상관람가,일반영화
317,318,2019,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,히시다 마사카즈,동우에이앤이(주),2019-04-04,일본,33,15918800,8896,애니메이션,12세이상관람가,일반영화
318,319,2019,엘리펀트킹 덤보,하디 모하메디안,(주)박수엔터테인먼트,2019-06-13,기타,226,10582400,8755,애니메이션,전체관람가,일반영화
319,320,2019,아워 바디,한가람,(주)영화사 진진,2019-09-26,한국,52,13568000,8683,드라마,15세이상관람가,독립/예술영화
320,321,2019,와일드라이프,폴 다노,"그린나래미디어(주),(주)키다리이엔티",2019-12-25,미국,49,14287540,8676,드라마,15세이상관람가,독립/예술영화
321,322,2019,똑딱똑딱 마법의 시계나라,미구엘 앙헬 우리에가스,와이드 릴리즈(주),2019-04-17,멕시코,240,16604000,8548,애니메이션,전체관람가,일반영화
322,323,2019,그때 그들,파올로 소렌티노,(주)영화사 진진,2019-03-07,이탈리아,42,12605900,8353,드라마,청소년관람불가,독립/예술영화
323,324,2019,동키 킹,아지즈 진다니,(주)팝엔터테인먼트,2019-08-28,기타,185,14491980,8322,애니메이션,전체관람가,독립/예술영화
324,325,2019,도쿄의 밤하늘은 항상 가장 짙은 블루,이시이 유야,(주)디오시네마,2019-02-14,일본,35,14023560,8174,멜로/로맨스,15세이상관람가,독립/예술영화
326,327,2019,논-픽션,올리비에 아사야스,(주)트리플픽쳐스,2019-05-16,프랑스,44,13642360,7764,드라마,15세이상관람가,독립/예술영화
327,328,2019,패트와 매트: 우당탕탕 크리스마스,마렉 베네슈,(주)팝엔터테인먼트,2019-11-07,체코,176,15465500,7657,애니메이션,전체관람가,독립/예술영화
328,329,2019,던전에서 만남을 추구하면 안 되는 걸까? –오리온의 화살–,사쿠라비 카츠시,(주)애니플러스,2019-04-18,일본,74,13076500,7526,애니메이션,12세이상관람가,일반영화
329,330,2019,베스와 베라,파스칼 로지에,(주)팝엔터테인먼트,2019-01-24,프랑스,167,12157200,7369,공포(호러),15세이상관람가,독립/예술영화
332,333,2019,매리,마이클 고이,(주)영화특별시에스엠씨,2019-12-11,미국,172,11932580,7147,공포(호러),15세이상관람가,독립/예술영화
333,334,2019,강변호텔,홍상수,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트",2019-03-27,한국,49,11980000,6912,드라마,15세이상관람가,독립/예술영화
334,335,2019,우리가족: 라멘샵,에릭 쿠,(주)팝엔터테인먼트,2019-01-31,싱가포르,44,14124170,6869,드라마,12세이상관람가,독립/예술영화
335,336,2019,해피엔드,미카엘 하네케,그린나래미디어(주),2019-06-20,프랑스,35,12969800,6510,드라마,15세이상관람가,독립/예술영화
336,337,2019,틴 스피릿,맥스 밍겔라,"TCO(주)더콘텐츠온,플레이리스트(주)",2019-09-04,미국,203,10180160,6480,드라마,12세이상관람가,독립/예술영화
337,338,2019,인면어: 저주의 시작,데이비드 청,(주)디스테이션,2019-08-14,대만,37,35161000,6290,미스터리,15세이상관람가,독립/예술영화
339,340,2019,블러드 심플,조엘 코엔,"시네마 뉴원,(주)콘텐츠윙",2019-10-17,미국,30,11108470,6001,범죄,15세이상관람가,독립/예술영화
341,342,2019,다운 어 다크 홀,로드리고 코르테스,(주)누리픽쳐스,2019-09-26,미국,94,9344180,5920,드라마,12세이상관람가,독립/예술영화
342,343,2019,벨 칸토,폴 웨이츠,(주)누리픽쳐스,2019-09-26,미국,100,11027280,5920,드라마,15세이상관람가,독립/예술영화
343,344,2019,윈체스터,"마이클 스피어리그,피터 스피어이그",(주)누리픽쳐스,2019-09-19,호주,100,10796440,5920,판타지,12세이상관람가,독립/예술영화
344,345,2019,아이스,올레그 트로핌,(주)마노엔터테인먼트,2019-02-07,러시아,110,12155850,5907,멜로/로맨스,전체관람가,독립/예술영화
345,346,2019,미드소마 감독판,아리 애스터,(주)팝엔터테인먼트,2019-10-03,미국,37,10624500,5865,공포(호러),청소년관람불가,독립/예술영화
346,347,2019,몬스터 랜드,"아르튀르 드 팽,알렉시스 듀코드",와이드 릴리즈(주),2019-05-16,프랑스,197,10032160,5841,애니메이션,전체관람가,독립/예술영화
347,348,2019,돈키호테를 죽인 사나이,테리 길리엄,(주)디스테이션,2019-05-23,스페인,42,10067580,5699,드라마,12세이상관람가,독립/예술영화
352,353,2019,시인 할매,이종은,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",2019-02-05,한국,102,10914000,5516,다큐멘터리,전체관람가,독립/예술영화
353,354,2019,행동하는 양심 김대중,신상민,주식회사 마운틴픽쳐스,2019-11-28,한국,86,9564880,5476,다큐멘터리,12세이상관람가,독립/예술영화
355,356,2019,에움길,이승현,(주)영화사 그램,2019-06-20,한국,62,10376610,5438,다큐멘터리,전체관람가,독립/예술영화
357,358,2019,어메이징 그레이스,시드니 폴락,(주)영화사 진진,2019-11-28,미국,30,8825160,5362,다큐멘터리,전체관람가,독립/예술영화
358,359,2019,하트스톤,구두문두르 아르나르 구드문드손,아이 엠,2019-04-25,아이슬란드,37,9046000,5288,드라마,12세이상관람가,독립/예술영화
359,360,2019,열두 번째 용의자,고명성,㈜인디스토리,2019-10-10,한국,111,8849000,5249,미스터리,12세이상관람가,독립/예술영화
361,362,2019,고릴라와 슈퍼레이스,라스무스 A. 실버르센,와이드 릴리즈(주),2019-04-03,노르웨이,183,6714500,5174,애니메이션,전체관람가,일반영화
362,363,2019,굿바이 썸머,박주영,㈜인디스토리,2019-07-25,한국,34,9197950,5174,드라마,12세이상관람가,독립/예술영화
363,364,2019,하나레이 베이,마츠나가 다이시,(주)디오시네마,2019-06-06,일본,31,8008500,5128,드라마,15세이상관람가,독립/예술영화
364,366,2019,시빌,쥐스틴 트리에,(주)영화특별시에스엠씨,2019-11-21,프랑스,54,17639000,4960,드라마,청소년관람불가,독립/예술영화
365,367,2019,원 네이션,피에르 쉘러,플레이리스트(주),2019-03-21,프랑스,47,12059500,4941,드라마,15세이상관람가,독립/예술영화
367,369,2019,엔젤 오브 마인,킴 파란트,(주)영화사 빅,2019-10-30,미국,115,7799460,4877,드라마,15세이상관람가,독립/예술영화
368,370,2019,우행록: 어리석은 자의 기록,이시카와 케이,(주)드림팩트엔터테인먼트,2019-01-17,일본,36,24467500,4845,드라마,15세이상관람가,독립/예술영화
370,372,2019,나이트메어 시네마,"믹 개리스,조 단테,기타무라 류헤이,데이빗 슬레이드",(주)영화사 빅,2019-07-17,미국,97,25821500,4817,공포(호러),청소년관람불가,일반영화
371,373,2019,심판,파티 아킨,"그린나래미디어(주),(주)다날엔터테인먼트",2019-11-14,독일,39,7288460,4775,드라마,15세이상관람가,독립/예술영화
372,374,2019,후로티로봇 극장판,토미 왕,(주)박수엔터테인먼트,2019-08-29,중국,177,7175470,4727,어드벤처,전체관람가,일반영화
373,375,2019,에브리타임 룩 앳 유,한스 바인가르트너,(주)박수엔터테인먼트,2019-03-14,독일,43,7954220,4719,코미디,12세이상관람가,독립/예술영화
375,377,2019,프로디지,니콜라스 맥카시,판씨네마(주),2019-04-04,미국,123,8404650,4592,공포(호러),15세이상관람가,독립/예술영화
376,378,2019,왓 데이 해드,엘리자베스 촘코,(주)영화사 그램,2019-11-07,미국,43,7651860,4534,드라마,12세이상관람가,독립/예술영화
377,379,2019,갤버스턴,멜라니 로랑,(주)삼백상회,2019-07-04,미국,48,5618500,4518,드라마,15세이상관람가,독립/예술영화
